Standard_F4,F4,Reservation,1479,1 Year,switzerlandnorth
Standard_F4,F4,Reservation,2796,3 Years,switzerlandnorth
Standard_F32s_v2,F32s v2,Reservation,13036,3 Years,eastus2
Standard_F32s_v2,F32s v2,Consumption,1.353,,eastus2
Standard_F32s_v2,F32s v2,Reservation,7006,1 Year,eastus2
Standard_F32s_v2,F32s v2,Reservation,12895,3 Years,westindia
Standard_F32s_v2,F32s v2,Consumption,1.36,,centralindia
Standard_F32s_v2,F32s v2,Reservation,15322,3 Years,francecentral
Standard_F32s_v2,F32s v2,Reservation,7056,1 Year,westindia
Standard_F32s_v2,F32s v2,Reservation,8384,1 Year,francecentral
Standard_F32s_v2,F32s v2,Consumption,1.616,,francecentral
Standard_F32s_v2,F32s v2,Consumption,1.776,,australiacentral
Standard_F32s_v2,F32s v2,Consumption,1.537,,koreasouth
Standard_F32s_v2,F32s v2,Reservation,7974,1 Year,koreasouth
Standard_F32s_v2,F32s v2,Consumption,1.36,,westindia
Standard_F32s_v2,F32s v2,Reservation,14572,3 Years,koreasouth
Standard_F32s_v2,F32s v2,Reservation,16840,3 Years,australiacentral
Standard_F32s_v2,F32s v2,Reservation,9215,1 Year,australiacentral
Standard_F32s_v2,F32s v2,Reservation,12895,3 Years,centralindia
Standard_F32s_v2,F32s v2,Reservation,7056,1 Year,centralindia
Standard_F32s_v2,F32s v2,Reservation,8384,1 Year,uksouth
Standard_F32s_v2,F32s v2,Reservation,7006,1 Year,westus2
Standard_F32s_v2,F32s v2,Consumption,1.536,,koreacentral
Standard_F32s_v2,F32s v2,Consumption,1.782,,australiasoutheast
Standard_F32s_v2,F32s v2,Reservation,16893,3 Years,australiasoutheast
Standard_F32s_v2,F32s v2,Reservation,13036,3 Years,westus2
Standard_F32s_v2,F32s v2,Consumption,1.353,,westus2
Standard_F32s_v2,F32s v2,Reservation,14564,3 Years,koreacentral
Standard_F32s_v2,F32s v2,Reservation,7970,1 Year,koreacentral
Standard_F32s_v2,F32s v2,Reservation,9244,1 Year,australiasoutheast
Standard_F32s_v2,F32s v2,Consumption,2.094,,francesouth
Standard_F32s_v2,F32s v2,Reservation,19859,3 Years,francesouth
Standard_F32s_v2,F32s v2,Reservation,15322,3 Years,uksouth
Standard_F32s_v2,F32s v2,Consumption,1.616,,uksouth
Standard_F32s_v2,F32s v2,Reservation,8800,1 Year,westus
Standard_F32s_v2,F32s v2,Reservation,16082,3 Years,westus
Standard_F32s_v2,F32s v2,Reservation,10867,1 Year,francesouth
Standard_F32s_v2,F32s v2,Consumption,1.696,,westus
Standard_F32s_v2,F32s v2,Consumption,1.93479,,norwayeast
Standard_F32s_v2,F32s v2,Reservation,10039,1 Year,norwayeast
Standard_F32s_v2,F32s v2,Reservation,18345,3 Years,norwayeast
Standard_F32s_v2,F32s v2,Reservation,15345,3 Years,ukwest
Standard_F32s_v2,F32s v2,Reservation,8053,1 Year,germanywestcentral
Standard_F32s_v2,F32s v2,Reservation,8397,1 Year,ukwest
Standard_F32s_v2,F32s v2,Consumption,1.618,,ukwest
Standard_F32s_v2,F32s v2,Consumption,2.421,,switzerlandwest
Standard_F32s_v2,F32s v2,Reservation,22760,3 Years,switzerlandwest
Standard_F32s_v2,F32s v2,Reservation,15474,3 Years,westcentralus
Standard_F32s_v2,F32s v2,Reservation,12455,1 Year,switzerlandwest
Standard_F32s_v2,F32s v2,Reservation,15474,3 Years,usgovtexas
Standard_F32s_v2,F32s v2,Consumption,1.632,,usgovtexas
Standard_F32s_v2,F32s v2,Reservation,8468,1 Year,usgovtexas
Standard_F32s_v2,F32s v2,Reservation,19131,3 Years,germanynorth
Standard_F32s_v2,F32s v2,Consumption,2.018,,germanynorth
Standard_F32s_v2,F32s v2,Reservation,8135,1 Year,southeastasia
Standard_F32s_v2,F32s v2,Reservation,10469,1 Year,germanynorth
Standard_F32s_v2,F32s v2,Reservation,8883,1 Year,japaneast
Standard_F32s_v2,F32s v2,Reservation,16233,3 Years,japaneast
Standard_F32s_v2,F32s v2,Consumption,1.712,,japaneast
Standard_F32s_v2,F32s v2,Reservation,8468,1 Year,centralus
Standard_F32s_v2,F32s v2,Consumption,1.552,,germanywestcentral
Standard_F32s_v2,F32s v2,Reservation,14716,3 Years,germanywestcentral
Standard_F32s_v2,F32s v2,Consumption,1.632,,centralus
Standard_F32s_v2,F32s v2,Reservation,14867,3 Years,southeastasia
Standard_F32s_v2,F32s v2,Consumption,1.568,,southeastasia
Standard_F32s_v2,F32s v2,Reservation,15474,3 Years,centralus
Standard_F32s_v2,F32s v2,Consumption,1.632,,westcentralus
Standard_F32s_v2,F32s v2,Consumption,1.36,,northcentralus
Standard_F32s_v2,F32s v2,Reservation,16385,3 Years,eastasia
Standard_F32s_v2,F32s v2,Consumption,1.728,,eastasia
Standard_F32s_v2,F32s v2,Reservation,7056,1 Year,northcentralus
Standard_F32s_v2,F32s v2,Reservation,8468,1 Year,southcentralus
Standard_F32s_v2,F32s v2,Reservation,15474,3 Years,southcentralus
Standard_F32s_v2,F32s v2,Reservation,12895,3 Years,northcentralus
Standard_F32s_v2,F32s v2,Reservation,10469,1 Year,uaecentral
Standard_F32s_v2,F32s v2,Consumption,2.018,,uaecentral
Standard_F32s_v2,F32s v2,Reservation,19131,3 Years,uaecentral
Standard_F32s_v2,F32s v2,Reservation,13036,3 Years,eastus
Standard_F32s_v2,F32s v2,Reservation,8966,1 Year,eastasia
Standard_F32s_v2,F32s v2,Consumption,1.353,,eastus
Standard_F32s_v2,F32s v2,Reservation,7006,1 Year,eastus
Standard_F32s_v2,F32s v2,Reservation,19874,3 Years,brazilsouth
Standard_F32s_v2,F32s v2,Reservation,10875,1 Year,brazilsouth
Standard_F32s_v2,F32s v2,Consumption,2.096,,brazilsouth
Standard_F32s_v2,F32s v2,Reservation,16840,3 Years,australiacentral2
Standard_F32s_v2,F32s v2,Reservation,8468,1 Year,westcentralus
Standard_F32s_v2,F32s v2,Reservation,9215,1 Year,australiacentral2
Standard_F32s_v2,F32s v2,Consumption,1.776,,australiacentral2
Standard_F32s_v2,F32s v2,Consumption,1.632,,uaenorth
Standard_F32s_v2,F32s v2,Reservation,8425,1 Year,uaenorth
Standard_F32s_v2,F32s v2,Consumption,1.632,,southcentralus
Standard_F32s_v2,F32s v2,Reservation,15397,3 Years,uaenorth
Standard_F32s_v2,F32s v2,Reservation,9484,1 Year,usgovarizona
Standard_F32s_v2,F32s v2,Consumption,1.7,,usgovarizona
Standard_F32s_v2,F32s v2,Reservation,16731,3 Years,usgovarizona
Standard_F32s_v2,F32s v2,Consumption,2.28,,southafricawest
Standard_F32s_v2,F32s v2,Reservation,7692,1 Year,canadacentral
Standard_F32s_v2,F32s v2,Consumption,1.496,,southindia
Standard_F32s_v2,F32s v2,Reservation,14564,3 Years,northeurope
Standard_F32s_v2,F32s v2,Consumption,1.862,,switzerlandnorth
Standard_F32s_v2,F32s v2,Consumption,1.822,,southafricanorth
Standard_F32s_v2,F32s v2,Consumption,1.482,,canadacentral
Standard_F32s_v2,F32s v2,Reservation,14056,3 Years,canadacentral
Standard_F32s_v2,F32s v2,Consumption,1.552,,westeurope
Standard_F32s_v2,F32s v2,Reservation,8053,1 Year,westeurope
Standard_F32s_v2,F32s v2,Reservation,21852,3 Years,southafricawest
Standard_F32s_v2,F32s v2,Reservation,11744,1 Year,southafricawest
Standard_F32s_v2,F32s v2,Consumption,1.536,,northeurope
Standard_F32s_v2,F32s v2,Reservation,14185,3 Years,southindia
Standard_F32s_v2,F32s v2,Reservation,14716,3 Years,westeurope
Standard_F32s_v2,F32s v2,Reservation,7970,1 Year,northeurope
Standard_F32s_v2,F32s v2,Reservation,9738,1 Year,japanwest
Standard_F32s_v2,F32s v2,Reservation,16840,3 Years,australiaeast
Standard_F32s_v2,F32s v2,Consumption,1.776,,australiaeast
Standard_F32s_v2,F32s v2,Reservation,15474,3 Years,usgovvirginia
Standard_F32s_v2,F32s v2,Consumption,1.632,,usgovvirginia
Standard_F32s_v2,F32s v2,Reservation,9215,1 Year,australiaeast
Standard_F32s_v2,F32s v2,Reservation,7692,1 Year,canadaeast
Standard_F32s_v2,F32s v2,Reservation,7762,1 Year,southindia
Standard_F32s_v2,F32s v2,Reservation,14056,3 Years,canadaeast
Standard_F32s_v2,F32s v2,Consumption,1.482,,canadaeast
Standard_F32s_v2,F32s v2,Reservation,8468,1 Year,usgovvirginia
Standard_F32s_v2,F32s v2,Reservation,9547,1 Year,switzerlandnorth
Standard_F32s_v2,F32s v2,Reservation,17447,3 Years,switzerlandnorth
Standard_F32s_v2,F32s v2,Reservation,17795,3 Years,japanwest
Standard_F32s_v2,F32s v2,Consumption,1.877,,japanwest
Standard_F32s_v2,F32s v2,Reservation,17468,3 Years,southafricanorth
Standard_F32s_v2,F32s v2,Reservation,9388,1 Year,southafricanorth
Standard_F2s_v2,F2s v2,Reservation,485,1 Year,southindia
Standard_F2s_v2,F2s v2,Reservation,887,3 Years,southindia
Standard_F2s_v2,F2s v2,Consumption,0.0846,,westus2
Standard_F2s_v2,F2s v2,Consumption,0.0935,,southindia
Standard_F2s_v2,F2s v2,Reservation,441,1 Year,centralindia
Standard_F2s_v2,F2s v2,Reservation,920,3 Years,westeurope
Standard_F2s_v2,F2s v2,Consumption,0.097,,westeurope
Standard_F2s_v2,F2s v2,Reservation,503,1 Year,westeurope
Standard_F2s_v2,F2s v2,Reservation,806,3 Years,westindia
Standard_F2s_v2,F2s v2,Reservation,578,1 Year,australiasoutheast
Standard_F2s_v2,F2s v2,Consumption,0.085,,centralindia
Standard_F2s_v2,F2s v2,Reservation,806,3 Years,centralindia
Standard_F2s_v2,F2s v2,Reservation,1242,3 Years,brazilsouth
Standard_F2s_v2,F2s v2,Reservation,529,1 Year,usgovtexas
Standard_F2s_v2,F2s v2,Consumption,0.102,,usgovtexas
Standard_F2s_v2,F2s v2,Reservation,576,1 Year,australiaeast
Standard_F2s_v2,F2s v2,Reservation,498,1 Year,northeurope
Standard_F2s_v2,F2s v2,Reservation,815,3 Years,eastus
Standard_F2s_v2,F2s v2,Reservation,438,1 Year,eastus
Standard_F2s_v2,F2s v2,Reservation,967,3 Years,usgovtexas
Standard_F2s_v2,F2s v2,Consumption,0.0846,,eastus
Standard_F2s_v2,F2s v2,Consumption,0.131,,brazilsouth
Standard_F2s_v2,F2s v2,Consumption,0.111,,australiasoutheast
Standard_F2s_v2,F2s v2,Reservation,1056,3 Years,australiasoutheast
Standard_F2s_v2,F2s v2,Reservation,680,1 Year,brazilsouth
Standard_F2s_v2,F2s v2,Reservation,1053,3 Years,australiaeast
Standard_F2s_v2,F2s v2,Consumption,0.111,,australiaeast
Standard_F2s_v2,F2s v2,Reservation,815,3 Years,westus2
Standard_F2s_v2,F2s v2,Reservation,438,1 Year,westus2
Standard_F2s_v2,F2s v2,Reservation,438,1 Year,eastus2
Standard_F2s_v2,F2s v2,Consumption,0.096,,northeurope
Standard_F2s_v2,F2s v2,Reservation,815,3 Years,eastus2
Standard_F2s_v2,F2s v2,Consumption,0.106,,westus
Standard_F2s_v2,F2s v2,Consumption,0.0846,,eastus2
Standard_F2s_v2,F2s v2,Reservation,910,3 Years,northeurope
Standard_F2s_v2,F2s v2,Consumption,0.114,,southafricanorth
Standard_F2s_v2,F2s v2,Consumption,0.0927,,canadacentral
Standard_F2s_v2,F2s v2,Reservation,503,1 Year,germanywestcentral
Standard_F2s_v2,F2s v2,Reservation,920,3 Years,germanywestcentral
Standard_F2s_v2,F2s v2,Consumption,0.097,,germanywestcentral
Standard_F2s_v2,F2s v2,Reservation,910,3 Years,koreacentral
Standard_F2s_v2,F2s v2,Reservation,597,1 Year,switzerlandnorth
Standard_F2s_v2,F2s v2,Consumption,0.111,,australiacentral
Standard_F2s_v2,F2s v2,Consumption,0.116,,switzerlandnorth
Standard_F2s_v2,F2s v2,Reservation,1053,3 Years,australiacentral
Standard_F2s_v2,F2s v2,Reservation,1090,3 Years,switzerlandnorth
Standard_F2s_v2,F2s v2,Reservation,576,1 Year,australiacentral
Standard_F2s_v2,F2s v2,Reservation,930,3 Years,usgovarizona
Standard_F2s_v2,F2s v2,Consumption,0.096,,koreacentral
Standard_F2s_v2,F2s v2,Reservation,527,1 Year,usgovarizona
Standard_F2s_v2,F2s v2,Reservation,498,1 Year,koreacentral
Standard_F2s_v2,F2s v2,Consumption,0.106,,usgovarizona
Standard_F2s_v2,F2s v2,Reservation,481,1 Year,canadacentral
Standard_F2s_v2,F2s v2,Reservation,967,3 Years,southcentralus
Standard_F2s_v2,F2s v2,Consumption,0.102,,southcentralus
Standard_F2s_v2,F2s v2,Consumption,0.102,,westcentralus
Standard_F2s_v2,F2s v2,Reservation,967,3 Years,westcentralus
Standard_F2s_v2,F2s v2,Reservation,529,1 Year,westcentralus
Standard_F2s_v2,F2s v2,Reservation,529,1 Year,southcentralus
Standard_F2s_v2,F2s v2,Reservation,733,1 Year,southafricawest
Standard_F2s_v2,F2s v2,Reservation,1364,3 Years,southafricawest
Standard_F2s_v2,F2s v2,Consumption,0.1425,,southafricawest
Standard_F2s_v2,F2s v2,Reservation,441,1 Year,westindia
Standard_F2s_v2,F2s v2,Consumption,0.085,,westindia
Standard_F2s_v2,F2s v2,Consumption,0.111,,australiacentral2
Standard_F2s_v2,F2s v2,Consumption,0.0927,,canadaeast
Standard_F2s_v2,F2s v2,Reservation,878,3 Years,canadaeast
Standard_F2s_v2,F2s v2,Reservation,878,3 Years,canadacentral
Standard_F2s_v2,F2s v2,Reservation,587,1 Year,southafricanorth
Standard_F2s_v2,F2s v2,Reservation,1092,3 Years,southafricanorth
Standard_F2s_v2,F2s v2,Reservation,481,1 Year,canadaeast
Standard_F2s_v2,F2s v2,Reservation,1053,3 Years,australiacentral2
Standard_F2s_v2,F2s v2,Reservation,576,1 Year,australiacentral2
Standard_F2s_v2,F2s v2,Reservation,967,3 Years,centralus
Standard_F2s_v2,F2s v2,Consumption,0.102,,centralus
Standard_F2s_v2,F2s v2,Reservation,529,1 Year,centralus
Standard_F2s_v2,F2s v2,Reservation,560,1 Year,eastasia
Standard_F2s_v2,F2s v2,Consumption,0.117,,japanwest
Standard_F2s_v2,F2s v2,Reservation,1112,3 Years,japanwest
Standard_F2s_v2,F2s v2,Reservation,1024,3 Years,eastasia
Standard_F2s_v2,F2s v2,Consumption,0.0961,,koreasouth
Standard_F2s_v2,F2s v2,Consumption,0.151,,switzerlandwest
Standard_F2s_v2,F2s v2,Reservation,778,1 Year,switzerlandwest
Standard_F2s_v2,F2s v2,Reservation,609,1 Year,japanwest
Standard_F2s_v2,F2s v2,Reservation,1196,3 Years,germanynorth
Standard_F2s_v2,F2s v2,Reservation,1015,3 Years,japaneast
Standard_F2s_v2,F2s v2,Consumption,0.107,,japaneast
Standard_F2s_v2,F2s v2,Consumption,0.126,,germanynorth
Standard_F2s_v2,F2s v2,Consumption,0.108,,eastasia
Standard_F2s_v2,F2s v2,Consumption,0.101,,francecentral
Standard_F2s_v2,F2s v2,Reservation,498,1 Year,koreasouth
Standard_F2s_v2,F2s v2,Reservation,958,3 Years,francecentral
Standard_F2s_v2,F2s v2,Reservation,959,3 Years,ukwest
Standard_F2s_v2,F2s v2,Reservation,525,1 Year,ukwest
Standard_F2s_v2,F2s v2,Consumption,0.101,,ukwest
Standard_F2s_v2,F2s v2,Reservation,654,1 Year,germanynorth
Standard_F2s_v2,F2s v2,Consumption,0.101,,uksouth
Standard_F2s_v2,F2s v2,Reservation,958,3 Years,uksouth
Standard_F2s_v2,F2s v2,Reservation,524,1 Year,uksouth
Standard_F2s_v2,F2s v2,Reservation,644,1 Year,southeastasia
Standard_F2s_v2,F2s v2,Reservation,967,3 Years,usgovvirginia
Standard_F2s_v2,F2s v2,Reservation,1423,3 Years,switzerlandwest
Standard_F2s_v2,F2s v2,Consumption,0.102,,usgovvirginia
Standard_F2s_v2,F2s v2,Reservation,524,1 Year,francecentral
Standard_F2s_v2,F2s v2,Consumption,0.098,,southeastasia
Standard_F2s_v2,F2s v2,Reservation,1285,3 Years,southeastasia
Standard_F2s_v2,F2s v2,Reservation,529,1 Year,usgovvirginia
Standard_F2s_v2,F2s v2,Reservation,550,1 Year,westus
Standard_F2s_v2,F2s v2,Consumption,0.085,,northcentralus
Standard_F2s_v2,F2s v2,Reservation,441,1 Year,northcentralus
Standard_F2s_v2,F2s v2,Reservation,1241,3 Years,francesouth
Standard_F2s_v2,F2s v2,Consumption,0.120978,,norwayeast
Standard_F2s_v2,F2s v2,Consumption,0.126,,uaecentral
Standard_F2s_v2,F2s v2,Reservation,962,3 Years,uaenorth
Standard_F2s_v2,F2s v2,Reservation,654,1 Year,uaecentral
Standard_F2s_v2,F2s v2,Consumption,0.102,,uaenorth
Standard_F2s_v2,F2s v2,Reservation,1196,3 Years,uaecentral
Standard_F2s_v2,F2s v2,Reservation,555,1 Year,japaneast
Standard_F2s_v2,F2s v2,Reservation,911,3 Years,koreasouth
Standard_F2s_v2,F2s v2,Reservation,806,3 Years,northcentralus
Standard_F2s_v2,F2s v2,Consumption,0.131,,francesouth
Standard_F2s_v2,F2s v2,Reservation,1147,3 Years,norwayeast
Standard_F2s_v2,F2s v2,Reservation,1005,3 Years,westus
Standard_F2s_v2,F2s v2,Reservation,679,1 Year,francesouth
Standard_F2s_v2,F2s v2,Reservation,628,1 Year,norwayeast
Standard_F2s_v2,F2s v2,Reservation,527,1 Year,uaenorth
Standard_F2s,F2s,Reservation,850,1 Year,uaecentral
Standard_F2s,F2s,Reservation,622,1 Year,germanywestcentral
Standard_F2s,F2s,Reservation,1186,3 Years,usgovarizona
Standard_F2s,F2s,Reservation,1025,1 Year,uksouth2
Standard_F2s,F2s,Reservation,1607,3 Years,uaecentral
Standard_F2s,F2s,Consumption,0.144,,eastasia
Standard_F2s,F2s,Consumption,0.0988,,centralindia
Standard_F2s,F2s,Reservation,1331,3 Years,centralindia
Standard_F2s,F2s,Consumption,0.12,,usgovarizona
Standard_F2s,F2s,Consumption,0.114,,germanywestcentral
Standard_F2s,F2s,Reservation,1186,3 Years,usgovtexas
Standard_F2s,F2s,Reservation,2199,3 Years,uksouth2
Standard_F2s,F2s,Consumption,0.148,,uaecentral
Standard_F2s,F2s,Reservation,1236,3 Years,uaenorth
Standard_F2s,F2s,Consumption,0.12,,usgovtexas
Standard_F2s,F2s,Consumption,0.109,,centralus
Standard_F2s,F2s,Reservation,650,1 Year,centralus
Standard_F2s,F2s,Reservation,1175,3 Years,germanywestcentral
Standard_F2s,F2s,Reservation,732,1 Year,uksouth
Standard_F2s,F2s,Consumption,0.119,,uksouth
Standard_F2s,F2s,Consumption,0.119,,uaenorth
Standard_F2s,F2s,Reservation,1570,3 Years,uksouth
Standard_F2s,F2s,Reservation,654,1 Year,uaenorth
Standard_F2s,F2s,Reservation,618,1 Year,usgovarizona
Standard_F2s,F2s,Consumption,0.142,,uksouth2
Standard_F2s,F2s,Reservation,618,1 Year,usgovtexas
Standard_F2s,F2s,Reservation,1224,3 Years,centralus
Standard_F2s,F2s,Reservation,650,1 Year,southcentralus
Standard_F2s,F2s,Consumption,0.109,,southcentralus
Standard_F2s,F2s,Reservation,1224,3 Years,southcentralus
Standard_F2s,F2s,Reservation,1089,1 Year,eastasia
Standard_F2s,F2s,Reservation,1832,3 Years,brazilsouth
Standard_F2s,F2s,Reservation,1494,3 Years,koreacentral
Standard_F2s,F2s,Reservation,689,1 Year,koreacentral
Standard_F2s,F2s,Consumption,0.142,,uknorth
Standard_F2s,F2s,Reservation,947,1 Year,brazilsouth
Standard_F2s,F2s,Reservation,726,1 Year,southafricanorth
Standard_F2s,F2s,Consumption,0.144,,brazilsouth
Standard_F2s,F2s,Consumption,0.099,,eastus
Standard_F2s,F2s,Reservation,1570,3 Years,francesouth
Standard_F2s,F2s,Consumption,0.102,,koreacentral
Standard_F2s,F2s,Consumption,0.131,,francesouth
Standard_F2s,F2s,Reservation,2199,3 Years,uknorth
Standard_F2s,F2s,Reservation,1366,3 Years,northeurope
Standard_F2s,F2s,Reservation,1224,3 Years,westcentralus
Standard_F2s,F2s,Reservation,650,1 Year,westcentralus
Standard_F2s,F2s,Consumption,0.109,,westcentralus
Standard_F2s,F2s,Reservation,671,1 Year,northeurope
Standard_F2s,F2s,Reservation,732,1 Year,francesouth
Standard_F2s,F2s,Reservation,1025,1 Year,uknorth
Standard_F2s,F2s,Consumption,0.133,,southafricanorth
Standard_F2s,F2s,Consumption,0.113,,northeurope
Standard_F2s,F2s,Reservation,1367,3 Years,southafricanorth
Standard_F2s,F2s,Reservation,1020,3 Years,eastus
Standard_F2s,F2s,Reservation,671,1 Year,westindia
Standard_F2s,F2s,Reservation,1838,3 Years,switzerlandwest
Standard_F2s,F2s,Consumption,0.11,,westindia
Standard_F2s,F2s,Reservation,1035,1 Year,norwaywest
Standard_F2s,F2s,Reservation,1331,3 Years,westindia
Standard_F2s,F2s,Reservation,972,1 Year,switzerlandwest
Standard_F2s,F2s,Reservation,1236,3 Years,canadacentral
Standard_F2s,F2s,Reservation,671,1 Year,centralindia
Standard_F2s,F2s,Reservation,657,1 Year,canadacentral
Standard_F2s,F2s,Consumption,0.178,,switzerlandwest
Standard_F2s,F2s,Consumption,0.104,,canadacentral
Standard_F2s,F2s,Consumption,0.109,,canadaeast
Standard_F2s,F2s,Consumption,0.126,,japanwest
Standard_F2s,F2s,Reservation,1236,3 Years,canadaeast
Standard_F2s,F2s,Reservation,542,1 Year,eastus
Standard_F2s,F2s,Reservation,1626,3 Years,norwayeast
Standard_F2s,F2s,Reservation,657,1 Year,canadaeast
Standard_F2s,F2s,Consumption,0.163,,norwaywest
Standard_F2s,F2s,Reservation,794,1 Year,norwayeast
Standard_F2s,F2s,Reservation,1528,3 Years,japanwest
Standard_F2s,F2s,Consumption,0.125,,norwayeast
Standard_F2s,F2s,Reservation,753,1 Year,japanwest
Standard_F2s,F2s,Reservation,2203,3 Years,eastasia
Standard_F2s,F2s,Consumption,0.187,,brazilsoutheast
Standard_F2s,F2s,Reservation,1469,3 Years,australiasoutheast
Standard_F2s,F2s,Consumption,0.13,,australiasoutheast
Standard_F2s,F2s,Reservation,1469,3 Years,australiacentral2
Standard_F2s,F2s,Reservation,2120,3 Years,norwaywest
Standard_F2s,F2s,Reservation,1913,3 Years,brazilsoutheast
Standard_F2s,F2s,Reservation,1030,1 Year,brazilsoutheast
Standard_F2s,F2s,Reservation,1597,3 Years,southindia
Standard_F2s,F2s,Consumption,0.121,,southindia
Standard_F2s,F2s,Reservation,805,1 Year,southindia
Standard_F2s,F2s,Reservation,1469,3 Years,southeastasia
Standard_F2s,F2s,Reservation,1224,3 Years,eastus2
Standard_F2s,F2s,Consumption,0.115,,southeastasia
Standard_F2s,F2s,Consumption,0.099,,eastus2
Standard_F2s,F2s,Reservation,650,1 Year,eastus2
Standard_F2s,F2s,Reservation,1528,3 Years,japaneast
Standard_F2s,F2s,Reservation,726,1 Year,southeastasia
Standard_F2s,F2s,Consumption,0.13,,australiacentral2
Standard_F2s,F2s,Reservation,1020,3 Years,westus2
Standard_F2s,F2s,Reservation,542,1 Year,westus2
Standard_F2s,F2s,Consumption,0.099,,westus2
Standard_F2s,F2s,Reservation,726,1 Year,australiasoutheast
Standard_F2s,F2s,Reservation,1469,3 Years,australiaeast
Standard_F2s,F2s,Consumption,0.137,,switzerlandnorth
Standard_F2s,F2s,Reservation,726,1 Year,australiaeast
Standard_F2s,F2s,Reservation,732,1 Year,ukwest
Standard_F2s,F2s,Reservation,1570,3 Years,ukwest
Standard_F2s,F2s,Consumption,0.13,,australiacentral
Standard_F2s,F2s,Reservation,1469,3 Years,australiacentral
Standard_F2s,F2s,Reservation,726,1 Year,australiacentral
Standard_F2s,F2s,Reservation,1398,3 Years,switzerlandnorth
Standard_F2s,F2s,Reservation,739,1 Year,switzerlandnorth
Standard_F2s,F2s,Consumption,0.119,,ukwest
Standard_F2s,F2s,Reservation,1020,3 Years,northcentralus
Standard_F2s,F2s,Reservation,542,1 Year,northcentralus
Standard_F2s,F2s,Consumption,0.148,,germanynorth
Standard_F2s,F2s,Reservation,808,1 Year,germanynorth
Standard_F2s,F2s,Reservation,1528,3 Years,germanynorth
Standard_F2s,F2s,Reservation,1570,3 Years,francecentral
Standard_F2s,F2s,Consumption,0.13,,australiaeast
Standard_F2s,F2s,Consumption,0.099,,northcentralus
Standard_F2s,F2s,Consumption,0.101,,francecentral
Standard_F2s,F2s,Reservation,732,1 Year,francecentral
Standard_F2s,F2s,Reservation,1195,3 Years,koreasouth
Standard_F2s,F2s,Reservation,671,1 Year,westus
Standard_F2s,F2s,Reservation,724,1 Year,westeurope
Standard_F2s,F2s,Reservation,1366,3 Years,westus
Standard_F2s,F2s,Reservation,1714,3 Years,southafricawest
Standard_F2s,F2s,Consumption,0.124,,westus
Standard_F2s,F2s,Consumption,0.12,,usgovvirginia
Standard_F2s,F2s,Consumption,0.102,,koreasouth
Standard_F2s,F2s,Reservation,911,1 Year,southafricawest
Standard_F2s,F2s,Consumption,0.167,,southafricawest
Standard_F2s,F2s,Reservation,618,1 Year,usgovvirginia
Standard_F2s,F2s,Consumption,0.114,,westeurope
Standard_F2s,F2s,Reservation,1483,3 Years,westeurope
Standard_F2s,F2s,Reservation,1186,3 Years,usgovvirginia
Standard_F2s,F2s,Reservation,753,1 Year,japaneast
Standard_F2s,F2s,Reservation,726,1 Year,australiacentral2
Standard_F2s,F2s,Reservation,551,1 Year,koreasouth
Standard_F2s,F2s,Consumption,0.126,,japaneast
Standard_F2,F2,Consumption,0.124,,westus
Standard_F2,F2,Consumption,0.148,,germanynorth
Standard_F2,F2,Consumption,0.131,,francesouth
Standard_F2,F2,Consumption,0.142,,uksouth2
Standard_F2,F2,Consumption,0.12,,usgovvirginia
Standard_F2,F2,Reservation,618,1 Year,usgovvirginia
Standard_F2,F2,Reservation,1494,3 Years,koreacentral
Standard_F2,F2,Reservation,1020,3 Years,eastus
Standard_F2,F2,Consumption,0.109,,southcentralus
Standard_F2,F2,Consumption,0.099,,eastus
Standard_F2,F2,Reservation,542,1 Year,eastus
Standard_F2,F2,Reservation,1570,3 Years,francecentral
Standard_F2,F2,Reservation,650,1 Year,southcentralus
Standard_F2,F2,Reservation,732,1 Year,francecentral
Standard_F2,F2,Reservation,1366,3 Years,westus
Standard_F2,F2,Consumption,0.101,,francecentral
Standard_F2,F2,Consumption,0.144,,eastasia
Standard_F2,F2,Reservation,739,1 Year,switzerlandnorth
Standard_F2,F2,Reservation,1398,3 Years,switzerlandnorth
Standard_F2,F2,Consumption,0.125,,norwayeast
Standard_F2,F2,Consumption,0.137,,switzerlandnorth
Standard_F2,F2,Reservation,2203,3 Years,eastasia
Standard_F2,F2,Consumption,0.109,,westcentralus
Standard_F2,F2,Reservation,1186,3 Years,usgovvirginia
Standard_F2,F2,Reservation,1089,1 Year,eastasia
Standard_F2,F2,Reservation,1366,3 Years,northeurope
Standard_F2,F2,Reservation,650,1 Year,westcentralus
Standard_F2,F2,Reservation,1570,3 Years,francesouth
Standard_F2,F2,Reservation,1025,1 Year,uksouth2
Standard_F2,F2,Reservation,732,1 Year,francesouth
Standard_F2,F2,Consumption,0.102,,koreacentral
Standard_F2,F2,Reservation,689,1 Year,koreacentral
Standard_F2,F2,Reservation,1469,3 Years,australiaeast
Standard_F2,F2,Reservation,2199,3 Years,uksouth2
Standard_F2,F2,Reservation,671,1 Year,northeurope
Standard_F2,F2,Consumption,0.113,,northeurope
Standard_F2,F2,Consumption,0.13,,australiaeast
Standard_F2,F2,Reservation,726,1 Year,australiaeast
Standard_F2,F2,Reservation,1236,3 Years,canadaeast
Standard_F2,F2,Consumption,0.114,,westeurope
Standard_F2,F2,Reservation,726,1 Year,southeastasia
